Time_s,Voltage_V
0.7573,-244.254407919082
0.7574,-236.938928102325
0.7575,-235.698400612596
0.7576,-239.184598240504
0.7577,-225.571394782641
0.7578,-225.069488751637
0.7579,-221.141921115716
0.758,-212.126752779118
0.7581,-209.789794620391
0.7582,-207.869721669662
0.7583,-205.004610373023
0.7584,-188.973257829431
0.7585,-180.933012904325
0.7586,-175.838096220401
0.7587,-167.695276061598
0.7588,-159.20070851079
0.7589,-149.233566845896
0.759,-138.879257039562
0.7591,-119.161495975523
0.7592,-108.368516803266
0.7593,-103.259156577166
0.7594,-84.3511855400916
0.7595,-77.0957249536843
0.7596,-63.4896698608821
0.7597,-45.8650578271533
0.7598,-29.2890805415503
0.7599,-18.0372908726359
0.76,-7.19609719360814
0.7601,19.2116801687657
0.7602,28.0948185732281
0.7603,45.3685456976154
0.7604,62.8292583854574
0.7605,74.6137520865058
0.7606,88.1630943259868
0.7607,103.182346553914
0.7608,116.91515152461
0.7609,123.446995777238
0.761,139.589058640965
0.7611,151.675679334582
0.7612,160.5157517552
0.7613,160.540469077537
0.7614,182.591351933374
0.7615,179.668734200426
0.7616,201.955479163469
0.7617,195.660518279606
0.7618,204.032142151141
0.7619,216.214072035776
0.762,209.145622732283
0.7621,223.015826503328
0.7622,228.789880501885
0.7623,231.932475626943
0.7624,229.516944491965
0.7625,239.175800685894
0.7626,235.642592870794
0.7627,245.617414782517
0.7628,244.933776261647
0.7629,252.230626249911
0.763,250.846987401753
0.7631,260.702612062777
0.7632,259.967925763064
0.7633,262.039914954599
0.7634,259.211810284518
0.7635,276.599000922366
0.7636,286.973914092368
0.7637,279.542477057938
0.7638,293.516791988507
0.7639,289.325780784299
0.764,289.993081668579
0.7641,298.102888229892
0.7642,299.065671727502
0.7643,307.730054321141
0.7644,302.80002648719
0.7645,310.226173282426
0.7646,313.106336508498
0.7647,313.96432351981
0.7648,315.966807535986
0.7649,313.147905632503
0.765,308.116250800164
0.7651,316.956179657325
0.7652,309.80599032118
0.7653,318.896220610215
0.7654,310.12744989919
0.7655,313.892839315832
0.7656,315.717739438562
0.7657,302.561227639685
0.7658,298.098086421839
0.7659,303.24825752208
0.766,295.63873762097
0.7661,290.435672022898
0.7662,287.033573881612
0.7663,278.624226674433
0.7664,283.530813326348
0.7665,271.946790319655
0.7666,275.794732705414
0.7667,263.868562034925
0.7668,269.707312492754
0.7669,260.122615393698
0.767,239.412364445194
0.7671,250.371224228006
0.7672,253.992501656133
0.7673,242.529055883079
0.7674,237.287121101447
0.7675,239.144183733249
0.7676,240.47254816662
0.7677,232.95240961317
0.7678,225.677917865837
0.7679,223.273034603841
0.768,218.527990701984
0.7681,209.866644061975
0.7682,207.117945234041
0.7683,198.902940610732
0.7684,195.736543118966
0.7685,187.975718603402
0.7686,169.71657227919
0.7687,165.419293586812
0.7688,152.599480657855
0.7689,149.12237450057
0.769,126.440381855987
0.7691,125.73923630126
0.7692,119.462342120089
0.7693,103.576359139633
0.7694,95.107418560695
0.7695,74.1237670262167
0.7696,57.2166568124391
0.7697,36.079953167739
0.7698,43.5031166685015
0.7699,16.6638266440419
0.77,5.32799322337389
0.7701,-12.5338208199629
0.7702,-32.2621693251255
0.7703,-46.851954020903
0.7704,-72.528229469943
0.7705,-79.2282471308222
0.7706,-90.1705856058201
0.7707,-104.700919952982
0.7708,-110.533732482118
0.7709,-124.046383666097
0.771,-140.359854705352
0.7711,-154.565262869812
0.7712,-154.843061337755
0.7713,-168.555860351824
0.7714,-175.183470747866
0.7715,-183.140051812206
0.7716,-192.826654055753
0.7717,-195.386572980148
0.7718,-203.990215879709
0.7719,-210.534095004818
0.772,-221.260069228367
0.7721,-220.497651790022
0.7722,-220.527175401159
0.7723,-231.286564718675
0.7724,-231.147164840316
0.7725,-233.725113003877
0.7726,-223.887393393689
0.7727,-247.715680187532
0.7728,-248.712499139273
0.7729,-253.433756369622
0.773,-262.590732150796
0.7731,-257.718475684455
0.7732,-260.800608254742
0.7733,-268.111593638671
0.7734,-270.468949698912
0.7735,-274.758144471463
0.7736,-279.792625084102
0.7737,-286.587279913599
0.7738,-289.918945755437
0.7739,-294.834418846266
0.774,-290.559684597848
0.7741,-297.819088047894
0.7742,-299.466745720968
0.7743,-307.763285084791
0.7744,-317.928117110738
0.7745,-309.330297846782
0.7746,-308.536900255768
0.7747,-307.610222126065
0.7748,-323.642409133518
0.7749,-313.781374286608
0.775,-314.718476215126
0.7751,-315.035050976531
0.7752,-315.087152309042
0.7753,-303.604830279808
0.7754,-317.457356027336
0.7755,-308.572211140649
0.7756,-304.887486439429
0.7757,-314.14159188219
0.7758,-298.912964575783
0.7759,-290.399562339524
0.776,-295.48841493165
0.7761,-291.705618053034
0.7762,-293.603519646188
0.7763,-280.804042757457
0.7764,-273.098816466369
0.7765,-280.533331835247
0.7766,-277.001347291536
0.7767,-269.30141173825
0.7768,-261.9473917812
0.7769,-253.033254166153
0.777,-252.115600511924
0.7771,-251.695475704534
0.7772,-251.910555769538
0.7773,-243.818895349062
0.7774,-237.845984052442
0.7775,-240.508923457026
0.7776,-232.002536972403
0.7777,-227.892141475463
0.7778,-218.47849179694
0.7779,-212.916298347282
0.778,-225.252502109413
0.7781,-205.295090063673
0.7782,-208.377356624869
0.7783,-205.529568012275
0.7784,-195.261108225404
0.7785,-187.257018717656
0.7786,-175.29218127487
0.7787,-169.232739492236
0.7788,-165.512583589055
0.7789,-150.383361790179
0.779,-147.365472058864
0.7791,-118.4178744914
0.7792,-117.389990918875
0.7793,-97.9179205918618
0.7794,-84.7133544034706
0.7795,-77.4688939022479
0.7796,-67.541816653581
0.7797,-52.9115974192042
0.7798,-26.2904011121857
0.7799,-15.8083334520902
0.78,5.31448175471039
0.7801,12.8704135857544
0.7802,15.689000736946
0.7803,39.8281029785518
0.7804,63.8841899247859
0.7805,75.2359168024679
0.7806,97.4033120381812
0.7807,103.127508456979
0.7808,105.206009939647
0.7809,138.742839772455
0.781,143.193768639901
0.7811,141.342296854144
0.7812,159.85699489429
0.7813,167.931364016153
0.7814,173.065463309176
0.7815,175.801997551441
0.7816,187.494605491935
0.7817,200.340404922174
0.7818,202.350399806714
0.7819,206.481689472398
0.782,216.182038992862
0.7821,233.725778029723
0.7822,226.339671119902
0.7823,233.08944210989
0.7824,230.445639103059
0.7825,229.11294319138
0.7826,234.904887271044
0.7827,246.834825858759
0.7828,247.933535033513
0.7829,251.048518975745
0.783,259.23050875198
0.7831,269.042681908533
0.7832,267.242345645736
0.7833,264.625312349491
0.7834,271.749842039507
0.7835,278.951867577368
0.7836,278.633577547939
0.7837,289.686400499402
0.7838,292.502567886532
0.7839,293.245081204055
0.784,286.272309608241
0.7841,291.70934869655
0.7842,296.062296299169
0.7843,309.496107911894
0.7844,306.966796035155
0.7845,319.084745683385
0.7846,311.065588728938
0.7847,313.275403301078
0.7848,313.413666413909
0.7849,321.685402208521
0.785,320.780150366323
0.7851,316.198733260408
0.7852,312.03282052117
0.7853,311.4511718086
0.7854,309.852356230782
0.7855,312.985297163803
0.7856,312.16591846256
0.7857,312.483152242933
0.7858,306.298233544066
0.7859,292.299985691533
0.786,299.084441519832
0.7861,290.881515200192
0.7862,282.776592592083
0.7863,281.315064307303
0.7864,277.559896968621
0.7865,274.256057936401
0.7866,270.952786124103
0.7867,265.621793315782
0.7868,260.204448639283
0.7869,264.799480529903
0.787,262.161234644746
0.7871,254.009726163031
0.7872,248.04186898008
0.7873,251.234241169965
0.7874,238.696332274398
0.7875,235.393168181993
0.7876,233.436424621403
0.7877,234.223301247531
0.7878,224.602129637902
0.7879,223.443082421632
0.788,215.435703228283
0.7881,211.882406866779
0.7882,195.239747956718
0.7883,205.951151569541
0.7884,197.261975310759
0.7885,179.569249045633
0.7886,164.48001400468
0.7887,176.438121630026
0.7888,159.047375095262
0.7889,153.311378480353
0.789,140.793620587761
0.7891,128.397705002485
0.7892,120.03975206502
0.7893,103.774871207833
0.7894,79.524935816967
0.7895,77.5951807195573
0.7896,58.2039146759851
0.7897,46.2233893703786
0.7898,31.4233907088838
0.7899,16.9260429883853
0.79,-2.78852798512078
0.7901,-18.0671525689704
0.7902,-35.6963685269043
0.7903,-39.7685883843553
0.7904,-59.4359625558717
0.7905,-71.930743074293
0.7906,-82.8756364453541
0.7907,-107.175049431838
0.7908,-119.845413659542
0.7909,-127.210802381016
0.791,-134.375913859967
0.7911,-152.986661138989
0.7912,-162.509705061772
0.7913,-165.483057510244
0.7914,-175.282811338058
0.7915,-182.08466778753
0.7916,-188.76653078669
0.7917,-193.744970711011
0.7918,-213.813634543314
0.7919,-210.043978805374
0.792,-214.094923051068
0.7921,-229.203930862231
0.7922,-224.645444855291
0.7923,-223.905568402684
0.7924,-240.756614630452
0.7925,-236.688693997293
0.7926,-243.420602578552
0.7927,-240.588617037729
0.7928,-253.304197036557
0.7929,-256.936878757517
0.793,-248.452387484921
0.7931,-256.225826707146
0.7932,-255.577734472755
0.7933,-261.963896555326
0.7934,-267.167123867981
0.7935,-273.645671500834
0.7936,-284.890407591405
0.7937,-282.353350080137
0.7938,-285.291359182304
0.7939,-287.7160685975
0.794,-298.616228926964
0.7941,-297.233100253482
0.7942,-292.51622943818
0.7943,-307.015117251844
0.7944,-306.565895646019
0.7945,-308.69117161351
0.7946,-316.255121670664
0.7947,-311.517455948958
0.7948,-313.476181098613
0.7949,-327.151235513219
0.795,-304.432029619658
0.7951,-308.38945799089
0.7952,-308.47980844791
0.7953,-309.040321650572
0.7954,-313.3788466765
0.7955,-315.574910243433
0.7956,-309.445455933442
0.7957,-301.745203537506
0.7958,-291.553607852652
0.7959,-302.699946778534
0.796,-284.716223651783
0.7961,-295.510752445632
0.7962,-282.304222331527
0.7963,-282.682643765629
0.7964,-288.041622893735
0.7965,-261.747962630628
0.7966,-276.27698769739
0.7967,-269.836390338173
0.7968,-264.682370439291
0.7969,-260.514062386846
0.797,-253.861532892188
0.7971,-249.637817393287
0.7972,-237.2323313699
0.7973,-237.01451584364
0.7974,-235.724200968461
0.7975,-240.187004796491
0.7976,-227.78125128114
0.7977,-230.237138409425
0.7978,-226.55508277614
0.7979,-217.967545790667
0.798,-221.913104340174
0.7981,-222.792825478792
0.7982,-207.197667056441
0.7983,-203.184384330248
0.7984,-187.962434605014
0.7985,-186.182996857907
0.7986,-169.656290427317
0.7987,-170.777849252862
0.7988,-155.620491425416
0.7989,-146.190165754647
0.799,-135.868333253941
0.7991,-131.175880393382
0.7992,-113.870810837458
0.7993,-102.027773705012
0.7994,-90.9356203124641
0.7995,-75.7227089625506
0.7996,-62.322003347135
0.7997,-46.8051980197312
0.7998,-34.63317702266
0.7999,-21.3100732917059
0.8,-3.22748202773559
0.8001,13.7642453708367
0.8002,35.3275588752881
0.8003,42.3134395681554
0.8004,67.6930311589551
0.8005,67.3899618521227
0.8006,97.5502082955239
0.8007,102.284180522973
0.8008,103.338521039954
0.8009,129.863915652546
0.801,126.702328886596
0.8011,150.348030801401
0.8012,170.008189113319
0.8013,167.323263255933
0.8014,179.289397606612
0.8015,188.23509647035
0.8016,190.354416941965
0.8017,203.070040948758
0.8018,203.255566810645
0.8019,215.15983636481
0.802,210.946278793387
0.8021,221.049254955227
0.8022,223.658787275723
0.8023,225.351063613447
0.8024,233.595329104579
0.8025,229.531627847384
0.8026,232.341345183159
0.8027,236.856987365857
0.8028,243.675789550404
0.8029,255.497082251888
0.803,255.175094874009
0.8031,264.876764242567
0.8032,267.363175369384
0.8033,263.893729168379
0.8034,263.440208361939
0.8035,274.384830119996
0.8036,276.542545319689
0.8037,288.439931853209
0.8038,282.654219267996
0.8039,298.147016257475
0.804,295.325531738098
0.8041,300.011661292664
0.8042,297.53182731055
0.8043,299.178784825145
0.8044,306.216284465734
0.8045,309.685636895688
0.8046,304.362963535505
0.8047,313.880326496952
0.8048,310.690844974039
0.8049,317.372554895434
0.805,320.392355754163
0.8051,305.811208636366
0.8052,310.906007950417
0.8053,311.972769546313
0.8054,300.4096187403
0.8055,296.608428735851
0.8056,298.628794735471
0.8057,308.735000387175
0.8058,309.200038366828
0.8059,294.500247573775
0.806,291.796473224256
0.8061,291.137904718281
0.8062,290.394813901348
0.8063,286.718494331788
0.8064,290.811385489831
0.8065,276.610183365286
0.8066,264.404276122924
0.8067,277.892553238903
0.8068,257.438411750444
0.8069,255.11202779204
0.807,259.461704616302
0.8071,252.161882346781
0.8072,248.033887226158
0.8073,244.152972136255
0.8074,233.84243173692
0.8075,230.472745493732
0.8076,224.769932747539
0.8077,233.022115227729
0.8078,220.632651340199
0.8079,212.023747686101
0.808,218.319087617333
0.8081,209.497529268322
0.8082,198.614151851439
0.8083,200.418898970827
0.8084,194.427512145373
0.8085,187.387217558198
0.8086,173.803983538021
0.8087,166.384264954868
0.8088,156.591500273281
0.8089,149.464428708767
0.809,140.381486189447
0.8091,134.543260466238
0.8092,111.095938767558
0.8093,98.2515277022483
0.8094,87.1670106783835
0.8095,80.0030985474646
0.8096,57.9132735357431
0.8097,49.8955339836737
0.8098,26.6473183350233
0.8099,10.9299841099096
0.81,9.06555446952712
0.8101,-10.9082085448745
0.8102,-27.4863281748981
0.8103,-45.2205489334
0.8104,-62.9045482710824
0.8105,-68.3206721318258
0.8106,-82.3935209273398
0.8107,-110.204459582527
0.8108,-119.930749308492
0.8109,-128.170919634961
0.811,-130.408311030134
0.8111,-146.686552047361
0.8112,-152.213734135503
0.8113,-171.039839569463
0.8114,-174.468781334487
0.8115,-187.977870827797
0.8116,-201.604914970058
0.8117,-197.428666023165
0.8118,-204.934708522646
0.8119,-214.575902636372
0.812,-218.685910490654
0.8121,-224.59415498535
0.8122,-222.509180107473
0.8123,-234.44677945379
0.8124,-230.193223688104
0.8125,-238.358043681193
0.8126,-241.721219476144
0.8127,-248.507285973838
0.8128,-251.876747321691
0.8129,-254.648923756773
0.813,-259.524359540723
0.8131,-262.169074757545
0.8132,-265.637959665722
0.8133,-273.898000337165
0.8134,-278.971153788412
0.8135,-289.890776476476
0.8136,-275.553148116397
0.8137,-287.192944330269
0.8138,-285.217415127454
0.8139,-292.220364001561
0.814,-289.865038928374
0.8141,-295.792679110656
0.8142,-293.709006220196
0.8143,-303.06712351727
0.8144,-304.401510298418
0.8145,-311.472816066952
0.8146,-316.240865481137
0.8147,-321.949224672811
0.8148,-321.390396197878
0.8149,-306.462083366517
0.815,-322.002276632533
0.8151,-312.705688153879
0.8152,-314.192833888012
0.8153,-309.880976721977
0.8154,-312.786385096001
0.8155,-310.94781422392
0.8156,-303.946161247868
0.8157,-305.841658895073
0.8158,-299.898735158957
0.8159,-290.605354342317
0.816,-290.958794014038
0.8161,-293.223008584854
0.8162,-287.703509318751
0.8163,-275.236304631136
0.8164,-287.203763592336
0.8165,-272.654933334142
0.8166,-262.510293767692
0.8167,-266.242388636968
0.8168,-261.433801653453
0.8169,-253.806394987308
0.817,-243.38739955339
0.8171,-246.50835486224
0.8172,-250.521564724065
0.8173,-244.095172711769
0.8174,-243.970026270037
0.8175,-236.845789650068
0.8176,-245.347799499169
0.8177,-234.274033358585
0.8178,-222.312481449765
0.8179,-218.306806132986
0.818,-222.590824260944
0.8181,-208.206787651433
0.8182,-204.126019227877
0.8183,-193.742744041791
0.8184,-191.229423627304
0.8185,-189.583219018105
0.8186,-181.337973535992
0.8187,-174.340943266614
0.8188,-157.559062457136
0.8189,-144.413740660317
0.819,-139.955949947833
0.8191,-127.94744487931
0.8192,-116.914888397267
0.8193,-112.397131754955
0.8194,-94.3654870573618
0.8195,-76.2787189658975
0.8196,-58.2713260493122
0.8197,-49.4741093827448
0.8198,-36.3966167881123
0.8199,-20.740866485767
0.82,3.98347512686812
0.8201,16.5967203908
0.8202,31.0432096880316
0.8203,49.1557644534128
0.8204,64.1928210792567
0.8205,71.0686374454526
0.8206,79.4353638260601
0.8207,94.1056731255426
0.8208,118.67569171035
0.8209,128.68351889903
0.821,130.860972844275
0.8211,146.568689965043
0.8212,158.4317464239
0.8213,168.744057641299
0.8214,176.548514797555
0.8215,180.715134787627
0.8216,197.746839624891
0.8217,196.468211127003
0.8218,200.382720811016
0.8219,200.961065174969
0.822,209.558057310202
0.8221,234.479709181249
0.8222,222.12530438732
0.8223,236.66047725216
0.8224,230.548963669311
0.8225,242.009942658589
0.8226,237.568628781034
0.8227,240.56831394601
0.8228,249.465512510075
0.8229,252.0819761993
0.823,258.397736235628
0.8231,256.113977411966
0.8232,265.219611774918
0.8233,262.800317646348
0.8234,274.367341165358
0.8235,277.563049795745
0.8236,279.765628115711
0.8237,277.033505362859
0.8238,278.072250797511
0.8239,287.248092945718
0.824,294.675172403062
0.8241,290.005717095254
0.8242,303.673347981032
0.8243,312.320923101955
0.8244,304.744532644632
0.8245,308.853423028414
0.8246,306.522262688521
0.8247,313.035474863997
0.8248,310.124639663915
0.8249,320.434822310708
0.825,319.361509484444
0.8251,316.430961447216
0.8252,313.123199353567
0.8253,321.481197840387
0.8254,300.877527830941
0.8255,311.340327507903
0.8256,310.454286059332
0.8257,304.485493127179
0.8258,307.719561564634
0.8259,293.774938453628
0.826,294.358049567661
0.8261,297.073986471964
0.8262,281.844763313781
0.8263,288.6197664532
0.8264,269.446927254703
0.8265,273.10202104432
0.8266,277.385184102056
0.8267,269.052493244967
0.8268,262.401693065142
0.8269,259.925810530493
0.827,250.393643824351
0.8271,243.800943916979
0.8272,237.258752592406
0.8273,247.149073742288
0.8274,230.933830871797
0.8275,238.871643329956
0.8276,224.097591998711
0.8277,231.755603667802
0.8278,226.487127081089
0.8279,221.526282766882
0.828,214.029427497469
0.8281,217.049515403371
0.8282,209.349342398803
0.8283,192.788110362201
0.8284,189.624064339275
0.8285,186.946178320356
0.8286,174.95855066178
0.8287,173.52723838647
0.8288,152.45567948556
0.8289,151.264549589113
0.829,141.451447790902
0.8291,128.055631026037
0.8292,115.407790216625
0.8293,94.6114358425013
0.8294,96.3693637782284
0.8295,73.4969364081811
0.8296,53.5748535207743
0.8297,40.3052871537326
0.8298,23.0968886187815
0.8299,10.535751248296
0.83,3.05570411491245
0.8301,-16.8612696255262
0.8302,-29.3727761749094
0.8303,-41.2125468366945
0.8304,-63.2416096133589
0.8305,-70.4103161544534
0.8306,-88.9788251368527
0.8307,-102.877152838948
0.8308,-112.520452554528
0.8309,-127.199103269742
0.831,-140.723849413599
0.8311,-140.140974498962
0.8312,-158.509730101871
0.8313,-168.045100478547
0.8314,-178.87454767003
0.8315,-192.216470112584
0.8316,-185.971246966671
0.8317,-203.780918245429
0.8318,-204.56210968589
0.8319,-210.484753191309
0.832,-210.197055733753
0.8321,-221.962331608867
0.8322,-229.203348493878
0.8323,-232.0703370736
0.8324,-232.466604756593
0.8325,-237.85330888197
0.8326,-247.898185440226
0.8327,-238.953649274032
0.8328,-250.087496347229
0.8329,-238.673227446273
0.833,-255.000606611505
0.8331,-259.9092099316
0.8332,-261.999202547671
0.8333,-265.19294194692
0.8334,-267.506249528035
0.8335,-261.111963786445
0.8336,-287.996479296386
0.8337,-287.380607150806
0.8338,-289.742644632877
0.8339,-288.709268479543
0.834,-295.932495212955
0.8341,-294.877617566003
0.8342,-308.05918422728
0.8343,-298.483545608638
0.8344,-305.771830798987
0.8345,-307.929952491601
0.8346,-317.81732614746
0.8347,-316.305182701694
0.8348,-313.713101039385
0.8349,-319.09319092434
0.835,-311.432644637459
0.8351,-318.442656247985
0.8352,-318.477355988751
0.8353,-310.991918587846
0.8354,-316.145756753777
0.8355,-304.73037689427
0.8356,-314.665618414969
0.8357,-307.921293663427
0.8358,-290.935024786551
0.8359,-301.936244635729
0.836,-296.386882455896
0.8361,-288.860232893309
0.8362,-284.541804610325
0.8363,-267.676464820921
0.8364,-271.282886839385
0.8365,-276.781238026582
0.8366,-266.922419402246
0.8367,-259.192442975316
0.8368,-262.673983926444
0.8369,-270.777047779362
0.837,-256.461176162856
0.8371,-257.779603958124
0.8372,-244.768997682587
0.8373,-244.665450081285
0.8374,-235.295276269357
0.8375,-241.973486408435
0.8376,-227.385229106127
0.8377,-235.053664770186
0.8378,-217.546516984177
0.8379,-219.798614038704
0.838,-209.970726969551
0.8381,-217.903644465826
0.8382,-200.812612626286
0.8383,-201.938932208617
0.8384,-199.922522605908
0.8385,-178.560368770503
0.8386,-174.800286296
0.8387,-168.9439339479
0.8388,-157.611038174298
0.8389,-151.062780538623
0.839,-144.637075466532
0.8391,-136.888860372848
0.8392,-122.753275137063
0.8393,-103.742394224812
0.8394,-84.6891563271676
0.8395,-74.721699652391
0.8396,-59.2340633878787
0.8397,-47.5264737686654
0.8398,-28.7620930952806
0.8399,-11.1391173107718
0.84,-3.72602435849021
0.8401,8.87284808992981
0.8402,33.0435365974495
0.8403,42.0326767601851
0.8404,48.8340728010997
0.8405,75.4289413790553
0.8406,91.040211537153
0.8407,104.910961408185
0.8408,116.025211481239
0.8409,125.932915394722
0.841,138.445944417858
0.8411,158.318966225827
0.8412,158.983320140429
0.8413,166.396246835336
0.8414,183.81346858194
0.8415,190.656231350375
0.8416,200.769627414654
0.8417,203.7946921871
0.8418,207.922933044952
0.8419,217.718325973792
0.842,215.107358607091
0.8421,219.243736316805
0.8422,221.083466845161
0.8423,237.913824568196
0.8424,244.895169301591
0.8425,241.986251154092
0.8426,237.592352204528
0.8427,238.107659024688
0.8428,243.18380789203
0.8429,251.570705010196
0.843,248.494334457024
0.8431,250.882073932873
0.8432,254.889874423786
0.8433,268.548334509807
0.8434,260.044257137361
0.8435,276.705865494064
0.8436,280.397661081432
0.8437,277.039560872271
0.8438,281.592433995174
0.8439,287.35482783111
0.844,290.865886418671
0.8441,301.924677185802
0.8442,300.389628369095
0.8443,300.000331137826
0.8444,309.618033626279
0.8445,314.479719206978
0.8446,303.038518069416
0.8447,319.347879560391
0.8448,309.385203216804
0.8449,305.541635906273
0.845,315.885295659101
0.8451,320.920489699032
0.8452,320.65356109821
0.8453,311.362407474843
0.8454,315.115649646335
0.8455,308.959029334946
0.8456,306.136646685369
0.8457,310.010295796789
0.8458,302.300527688558
0.8459,302.498108899588
0.846,296.503398704167
0.8461,287.025263834826
0.8462,289.077011255972
0.8463,281.547786019334
0.8464,272.156025283681
0.8465,275.268428957904
0.8466,270.207107933399
0.8467,263.678330422266
0.8468,263.018843933522
0.8469,254.399569824768
0.847,264.438814723776
0.8471,243.307553172589
0.8472,239.990890637161
0.8473,249.379670197694
0.8474,236.703117650487
0.8475,233.702321989876
0.8476,229.962310583382
0.8477,233.728432684421
0.8478,225.704734906906
0.8479,223.18208868401
0.848,206.636240366733
0.8481,201.857463347987
0.8482,206.223506361193
0.8483,189.565287579037
0.8484,201.730862737572
0.8485,186.471799529794
0.8486,183.386937296226
0.8487,159.29237931383
0.8488,161.412772256774
0.8489,151.093169981469
0.849,143.554630136011
0.8491,124.589368703102
0.8492,107.330870943763
0.8493,97.8051847585963
0.8494,85.4185525838975
0.8495,72.5782803929333
0.8496,58.8398417304215
0.8497,46.5239418889376
0.8498,40.8386063936371
0.8499,11.0279633872073
0.85,-3.3384145975587
0.8501,-6.44188733173039
0.8502,-17.9902259771925
0.8503,-48.9181145628307
0.8504,-69.4757340086335
0.8505,-71.7177365377915
0.8506,-91.5710231638064
0.8507,-101.781320598623
0.8508,-114.67089047967
0.8509,-124.71731645653
0.851,-144.370969098231
0.8511,-147.456320317853
0.8512,-160.839090463728
0.8513,-175.603074660596
0.8514,-177.563858061976
0.8515,-190.100173709723
0.8516,-177.908633700368
0.8517,-198.716570012885
0.8518,-205.622841695636
0.8519,-211.917962764796
0.852,-216.525089934945
0.8521,-214.61145786194
0.8522,-232.044499679193
0.8523,-233.081930891695
0.8524,-228.087378422007
0.8525,-234.549574186378
0.8526,-241.50563178698
0.8527,-237.355985377314
0.8528,-248.192156305968
0.8529,-246.538580726341
0.853,-254.941641771918
0.8531,-249.686654780404
0.8532,-258.283228061449
0.8533,-263.041107882238
0.8534,-274.523482850803
0.8535,-276.448157930654
0.8536,-276.357635433915
0.8537,-280.873813732249
0.8538,-293.455302343351
0.8539,-288.865205964383
0.854,-292.286046902983
0.8541,-306.52174936529
0.8542,-306.863239990436
0.8543,-296.951341557667
0.8544,-309.817456195889
0.8545,-315.236650747413
0.8546,-313.469222641376
0.8547,-307.086334052307
0.8548,-312.390076087553
0.8549,-326.517822670165
0.855,-318.267098002214
0.8551,-323.221701802266
0.8552,-317.589891049849
0.8553,-322.828163552161
0.8554,-308.32374227108
0.8555,-304.43864464898
0.8556,-302.869746797652
0.8557,-299.259347900303
0.8558,-294.885011995706
0.8559,-301.763118641143
0.856,-296.599233123953
0.8561,-297.17924350001
0.8562,-296.153194399285
0.8563,-286.996166860393
0.8564,-284.847035672111
0.8565,-273.979055369488
0.8566,-272.118718995674
0.8567,-264.11881770223
0.8568,-267.096333670318
0.8569,-256.937960630488
0.857,-253.948994610563
0.8571,-259.483178895711
0.8572,-257.487447922673
0.8573,-255.791707570104
0.8574,-243.815465495235
0.8575,-236.481405245477
0.8576,-230.595503225966
0.8577,-234.21611938888
0.8578,-227.235594263344
0.8579,-232.051294906244
0.858,-207.02446559727
0.8581,-214.70340924238
0.8582,-203.255352299268
0.8583,-206.983287278204
0.8584,-194.69193886662
0.8585,-180.071886390809
0.8586,-182.913556700486
0.8587,-165.660173498123
0.8588,-164.657814046241
0.8589,-145.405800138253
0.859,-135.361056819939
0.8591,-126.947264562525
0.8592,-105.201080634055
0.8593,-109.428974639725
0.8594,-85.3694882013738
0.8595,-65.2932456491467
0.8596,-58.3517690157021
0.8597,-41.7134766601996
0.8598,-31.2541559032293
0.8599,-10.8020356598783
0.86,-8.98221207966624
0.8601,9.55152871305799
0.8602,24.8750153520699
0.8603,39.5273832901684
0.8604,71.8725545136844
0.8605,82.8492935922787
0.8606,84.9515115384543
0.8607,103.603804050471
0.8608,105.902961266862
0.8609,122.799627002553
0.861,136.367459381513
0.8611,150.169201156895
0.8612,164.771485336451
0.8613,171.239874521911
0.8614,176.755330201212
0.8615,191.082576936357
0.8616,191.308905566319
0.8617,202.242348548077
0.8618,215.301210234146
0.8619,204.917341164649
0.862,214.532962584471
0.8621,215.799512345978
0.8622,217.268283614066
0.8623,234.193393336339
0.8624,230.845127616483
0.8625,228.391563880691
0.8626,235.4199527464
0.8627,249.050904863115
0.8628,250.926630588869
0.8629,251.847443746875
0.863,247.000094649496
0.8631,256.03492055035
0.8632,257.616141479345
0.8633,272.992958908575
0.8634,266.932023162602
0.8635,278.502085215248
0.8636,286.758780121757
0.8637,289.005562604507
0.8638,289.431440505687
0.8639,283.801299706302
0.864,305.674594371981
0.8641,291.081761169144
0.8642,297.675849981308
0.8643,304.176271689299
0.8644,310.829795078277
0.8645,310.94636188769
0.8646,307.652144523251
0.8647,308.354772461027
0.8648,307.02516749133
0.8649,313.359624791958
0.865,314.071341806628
0.8651,314.563668494408
0.8652,312.628491469745
0.8653,315.844943124762
0.8654,310.964976767797
0.8655,306.645913920946
0.8656,305.711959958006
0.8657,312.456065607086
0.8658,301.432243680776
0.8659,302.996291294375
0.866,292.153202049749
0.8661,286.742623183008
0.8662,293.288576068237
0.8663,285.379023619505
0.8664,275.264794940315
0.8665,281.125387014864
0.8666,269.062328144475
0.8667,265.967465525744
0.8668,262.175663258324
0.8669,257.861295957098
0.867,256.343584130227
0.8671,244.130246926394
0.8672,250.438130023389
0.8673,231.839066917764
0.8674,240.454952192426
0.8675,231.280824638441
0.8676,235.438332392641
0.8677,224.192780519259
0.8678,229.451509163172
0.8679,217.18385785088
0.868,211.222704368345
0.8681,212.129201919812
0.8682,203.308343008416
0.8683,196.335587189495
0.8684,189.454932223887
0.8685,189.106335917603
0.8686,174.390954718777
0.8687,167.588297230099
0.8688,155.772298903146
0.8689,147.759202668342
0.869,133.887777192668
0.8691,128.908506898567
0.8692,115.494746684621
